# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,
# Mon Jun  2 17:07:37 2025,,,,,,,,,,
#,,,,,,,,,,
# User preference: *,,,,,,,,,,
#,,,,,,,,,,
# CONSTRAINT:  order by pl_name asc,,,,,,,,,,
#,,,,,,,,,,
# COLUMN pl_name:        Planet Name,,,,,,,,,,
# COLUMN hostname:       Host Name,,,,,,,,,,
# COLUMN pl_masse:       Planet Mass [Earth Mass],,,,,,,,,,
# COLUMN pl_massj:       Planet Mass [Jupiter Mass],,,,,,,,,,
# COLUMN pl_msinie:      Planet Mass*sin(i) [Earth Mass],,,,,,,,,,
# COLUMN pl_msinij:      Planet Mass*sin(i) [Jupiter Mass],,,,,,,,,,
# COLUMN pl_cmasse:      Planet Mass*sin(i)/sin(i) [Earth Mass],,,,,,,,,,
# COLUMN pl_cmassj:      Planet Mass*sin(i)/sin(i) [Jupiter Mass],,,,,,,,,,
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass],,,,,,,,,,
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass],,,,,,,,,,
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance,,,,,,,,,,
#,,,,,,,,,,
pl_name,hostname,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_bmassprov
Kepler-651 b,Kepler-651,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-651 b,Kepler-651,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-651 b,Kepler-651,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-651 b,Kepler-651,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-651 b,Kepler-651,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-651 b,Kepler-651,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-651 b,Kepler-651,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-651 b,Kepler-651,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-651 b,Kepler-651,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-652 b,Kepler-652,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-652 b,Kepler-652,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-652 b,Kepler-652,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-652 b,Kepler-652,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-652 b,Kepler-652,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-652 b,Kepler-652,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-652 b,Kepler-652,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-652 b,Kepler-652,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-652 b,Kepler-652,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-652 b,Kepler-652,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-652 b,Kepler-652,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-653 b,Kepler-653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-653 b,Kepler-653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-653 b,Kepler-653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-653 b,Kepler-653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-653 b,Kepler-653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-653 b,Kepler-653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-653 b,Kepler-653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-653 b,Kepler-653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-653 b,Kepler-653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-653 b,Kepler-653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-653 b,Kepler-653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-653 c,Kepler-653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-653 c,Kepler-653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-653 c,Kepler-653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-653 c,Kepler-653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-653 c,Kepler-653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-653 c,Kepler-653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-653 c,Kepler-653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-653 c,Kepler-653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-653 c,Kepler-653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-653 c,Kepler-653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-654 b,Kepler-654,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-654 b,Kepler-654,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-654 b,Kepler-654,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-654 b,Kepler-654,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-654 b,Kepler-654,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-654 b,Kepler-654,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-654 b,Kepler-654,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-654 b,Kepler-654,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-654 b,Kepler-654,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-654 b,Kepler-654,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-654 b,Kepler-654,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-655 b,Kepler-655,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-655 b,Kepler-655,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-655 b,Kepler-655,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-655 b,Kepler-655,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-655 b,Kepler-655,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-655 b,Kepler-655,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-655 b,Kepler-655,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-655 b,Kepler-655,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-655 b,Kepler-655,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-655 b,Kepler-655,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-655 b,Kepler-655,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-656 b,Kepler-656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-656 b,Kepler-656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-656 b,Kepler-656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-656 b,Kepler-656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-656 b,Kepler-656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-656 b,Kepler-656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-656 b,Kepler-656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-656 b,Kepler-656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-656 b,Kepler-656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-656 b,Kepler-656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-656 b,Kepler-656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-656 c,Kepler-656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-656 c,Kepler-656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-656 c,Kepler-656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-656 c,Kepler-656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-656 c,Kepler-656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-656 c,Kepler-656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-656 c,Kepler-656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-656 c,Kepler-656,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-657 b,Kepler-657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-657 b,Kepler-657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-657 b,Kepler-657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-657 b,Kepler-657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-657 b,Kepler-657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-657 b,Kepler-657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-657 b,Kepler-657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-657 b,Kepler-657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-657 b,Kepler-657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-657 b,Kepler-657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-658 b,Kepler-658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-658 b,Kepler-658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-658 b,Kepler-658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-658 b,Kepler-658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-658 b,Kepler-658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-658 b,Kepler-658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-658 b,Kepler-658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-658 b,Kepler-658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-658 b,Kepler-658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-658 b,Kepler-658,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-659 b,Kepler-659,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-659 b,Kepler-659,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-659 b,Kepler-659,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-659 b,Kepler-659,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-659 b,Kepler-659,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-659 b,Kepler-659,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-659 b,Kepler-659,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-659 b,Kepler-659,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-659 b,Kepler-659,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-659 b,Kepler-659,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-66 b,Kepler-66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-66 b,Kepler-66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-66 b,Kepler-66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-66 b,Kepler-66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-66 b,Kepler-66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-66 b,Kepler-66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-66 b,Kepler-66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-66 b,Kepler-66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-66 b,Kepler-66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-66 b,Kepler-66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-66 b,Kepler-66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-66 b,Kepler-66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-660 b,Kepler-660,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-660 b,Kepler-660,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-660 b,Kepler-660,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-660 b,Kepler-660,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-660 b,Kepler-660,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-660 b,Kepler-660,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-660 b,Kepler-660,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-660 b,Kepler-660,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-660 b,Kepler-660,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-661 b,Kepler-661,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-661 b,Kepler-661,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-661 b,Kepler-661,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-661 b,Kepler-661,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-661 b,Kepler-661,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-661 b,Kepler-661,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-661 b,Kepler-661,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-661 b,Kepler-661,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-661 b,Kepler-661,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-661 b,Kepler-661,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-662 b,Kepler-662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-662 b,Kepler-662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-662 b,Kepler-662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-662 b,Kepler-662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-662 b,Kepler-662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-662 b,Kepler-662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-662 b,Kepler-662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-662 b,Kepler-662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-662 b,Kepler-662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-662 b,Kepler-662,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-663 b,Kepler-663,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-663 b,Kepler-663,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-663 b,Kepler-663,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-663 b,Kepler-663,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-663 b,Kepler-663,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-663 b,Kepler-663,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-663 b,Kepler-663,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-663 b,Kepler-663,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-663 b,Kepler-663,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-663 b,Kepler-663,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-664 b,Kepler-664,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-664 b,Kepler-664,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-664 b,Kepler-664,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-664 b,Kepler-664,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-664 b,Kepler-664,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-664 b,Kepler-664,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-664 b,Kepler-664,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-664 b,Kepler-664,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-664 b,Kepler-664,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-664 b,Kepler-664,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-665 b,Kepler-665,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-665 b,Kepler-665,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-665 b,Kepler-665,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-665 b,Kepler-665,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-665 b,Kepler-665,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-665 b,Kepler-665,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-665 b,Kepler-665,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-665 b,Kepler-665,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-665 b,Kepler-665,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-665 b,Kepler-665,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-666 b,Kepler-666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-666 b,Kepler-666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-666 b,Kepler-666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-666 b,Kepler-666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-666 b,Kepler-666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-666 b,Kepler-666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-666 b,Kepler-666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-666 b,Kepler-666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-666 b,Kepler-666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-666 b,Kepler-666,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-667 b,Kepler-667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-667 b,Kepler-667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-667 b,Kepler-667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-667 b,Kepler-667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-667 b,Kepler-667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-667 b,Kepler-667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-667 b,Kepler-667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-667 b,Kepler-667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-667 b,Kepler-667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-667 b,Kepler-667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-668 b,Kepler-668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-668 b,Kepler-668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-668 b,Kepler-668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-668 b,Kepler-668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-668 b,Kepler-668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-668 b,Kepler-668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-668 b,Kepler-668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-668 b,Kepler-668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-668 b,Kepler-668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-668 b,Kepler-668,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-669 b,Kepler-669,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-669 b,Kepler-669,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-669 b,Kepler-669,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-669 b,Kepler-669,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-669 b,Kepler-669,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-669 b,Kepler-669,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-669 b,Kepler-669,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-669 b,Kepler-669,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-669 b,Kepler-669,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-669 b,Kepler-669,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-67 b,Kepler-67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-67 b,Kepler-67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-67 b,Kepler-67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-67 b,Kepler-67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-67 b,Kepler-67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-67 b,Kepler-67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-67 b,Kepler-67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-67 b,Kepler-67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-67 b,Kepler-67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-67 b,Kepler-67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-67 b,Kepler-67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-67 b,Kepler-67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-670 b,Kepler-670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-670 b,Kepler-670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-670 b,Kepler-670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-670 b,Kepler-670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-670 b,Kepler-670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-670 b,Kepler-670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-670 b,Kepler-670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-670 b,Kepler-670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-670 b,Kepler-670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-670 b,Kepler-670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-670 b,Kepler-670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-671 b,Kepler-671,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-671 b,Kepler-671,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-671 b,Kepler-671,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-671 b,Kepler-671,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-671 b,Kepler-671,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-671 b,Kepler-671,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-671 b,Kepler-671,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-671 b,Kepler-671,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Kepler-671 b,Kepler-671,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
